Obs.	LS.BA.CP.U.2	LS.BA.CP.U.4	LS.BA.CP.U.5	LS.BA.DHI.U.2	LS.BA.GA.U.1	LS.BA.GA.U.3	LS.BA.ML.U.2	LS.BA.ML.U.4	LS.BA.ML.U.5	LS.BA.PIK.U.1	LS.BA.PIK.U.2	LS.BA.PIK.U.3	LS.BA.PIK.U.5	LS.BA.PSP.M.1	LS.BA.WB.U.1	LS.BA.WB.U.2	LS.BA.WB.U.3	LS.BA.WB.U.5	LS.BA.WBO.U.3	LS.BA.WBO.U.5	LS.BO.HC4.M.2	LS.BO.HC4.M.3	LS.BO.HC4.M.4	LS.BO.I1.U.1	LS.BO.I2.U.1	LS.BO.I2.U.3	LS.BO.I2.U.4	LS.BO.I2.U.5	LS.BO.I4.U.1	LS.BO.I4.U.2	LS.BO.LC1.M.2	LS.BO.LC2.M.1	LS.BO.LC4.M.2	LS.BO.LC4.M.4	LS.BO.LC4.M.5	LS.BO.R1.U.1	LS.BO.R1.U.2	LS.BO.R2.U.2	LS.BO.R3.U.1	LS.BO.R3.U.2	LS.BO.R3.U.3	LS.BO.R4.U.1	LS.BO.R4.U.2	LS.BO.R4.U.4	LS.BO.WL1.M.1	LS.BO.WL1.M.2	LS.BO.WL1.M.3	LS.BO.WL2.M.1	LS.BO.WL2.M.2	LS.BO.WL2.M.3	LS.BO.WL3.M.1	LS.BO.WL3.M.3	LS.BO.WL3.M.4	LS.BO.WL3.M.5	LS.LA.ARR.U.1	LS.LA.ARR.U.2	LS.LA.ARR.U.3	LS.LA.ARR.U.4	LS.LA.ARR.U.5	LS.LA.ESM.M.1	LS.LA.ESM.M.2	LS.LA.ESM.M.4	LS.LA.ESM.M.5	LS.LA.FIG.U.1	LS.LA.FIG.U.3	LS.LA.FIG.U.5	LS.LA.GLO.M.3	LS.LA.GLO.M.5	LS.LA.GRI.M.1	LS.LA.GRI.M.3	LS.LA.HOW.U.1	LS.LA.HOW.U.3	LS.LA.HOW.U.4	LS.LA.HOW.U.5	LS.LA.MAD.M.1	LS.LA.MAD.M.2	LS.LA.MAD.M.4	LS.LA.NAV.M.2	LS.LA.NAV.M.4	LS.LA.NAV.M.5	LS.LA.NVR.U.1	LS.LA.PAR.M.2	LS.LA.PAR.M.4	LS.LA.SAN.U.1	LS.LA.SAN.U.2	LS.LA.SAN.U.3	LS.LA.SAN.U.4	LS.LA.SAN.U.5	LS.LA.SHO.M.1	LS.LA.SHO.M.2	LS.LA.SHO.M.3	LS.LA.SHO.M.4	LS.LA.SHO.M.5	LS.LA.SSV.M.1	LS.LA.SSV.M.2	LS.LA.SSV.M.3	LS.LA.SSV.M.4	LS.LA.SSV.M.5	LS.LA.STO.U.1	LS.LA.STO.U.4	LS.LA.VB1.U.1	LS.LA.VB1.U.2	LS.LA.VB1.U.3	LS.LA.VB1.U.4	LS.LA.VET.M.3	LS.LA.VET.M.4	LS.LA.VET.M.5	LS.LA.VNH.M.2	LS.LA.VNH.M.4	LS.LA.VNH.M.5	LS.LA.WES.M.2	LS.LA.WES.M.3	LS.LA.WES.M.4	LS.LA.WES.M.5	LS.MN.L01-LS.M.1	LS.MN.L01-LS.M.2	LS.MN.L01-LS.M.4	LS.MN.L01-LS.U.1	LS.MN.L01-LS.U.2	LS.MN.L01-LS.U.3	LS.MN.L01-LS.U.4	LS.MN.L02-LS.U.1	LS.MN.L03-LS.U.2	LS.MN.L04-LS.U.2	LS.MN.L05-LS.U.1	LS.MN.L05-LS.U.2	LS.MN.L05-LS.U.3	LS.MN.L05-LS.U.4	LS.MN.L05-LS.U.5	LS.MN.L06-LS.U.2	LS.MN.L06-LS.U.4	LS.MN.L06-LS.U.5	LS.MN.L07-LS.U.2	LS.MN.L07-LS.U.4	LS.MN.L07-LS.U.5	LS.MN.L08-LS.U.1	LS.MN.L08-LS.U.2	LS.MN.L08-LS.U.3	LS.MN.L08-LS.U.5	LS.MN.L09-LS.U.3	LS.MN.L09-LS.U.5	LS.MN.L10-LS.U.1	LS.MN.L10-LS.U.2	LS.MN.L11-LS.U.1	LS.PX.ALA.M.2	LS.PX.ALA.M.3	LS.PX.ALA.M.4	LS.PX.ALA.M.5	LS.PX.ALA.M.6	LS.PX.COY.M.3	LS.PX.COY.M.4	LS.PX.COY.M.5	LS.PX.DOW.M.2	LS.PX.DOW.M.3	LS.PX.DOW.M.4	LS.PX.ENC.M.2	LS.PX.ENC.M.4	LS.PX.ENC.M.5	LS.PX.LAP.M.1	LS.PX.LAP.M.2	LS.PX.MAN.M.1	LS.PX.MAN.M.2	LS.PX.MAN.M.3	LS.PX.MAN.M.4	LS.PX.MAN.M.5	LS.PX.MON.U.2	LS.PX.MON.U.3	LS.PX.MON.U.5	LS.PX.MON.U.7	LS.PX.NUE.M.1	LS.PX.NUE.M.3	LS.PX.PAL.M.1	LS.PX.PAL.M.2	LS.PX.PAL.M.3	LS.PX.PAL.M.5	LS.PX.PIE.M.2	LS.PX.PIE.M.4	LS.PX.PIE.M.5	LS.PX.PKW.U.1	LS.PX.PKW.U.3	LS.PX.PKW.U.5	LS.PX.RPL.U.2	LS.PX.RPL.U.3	LS.PX.RPL.U.5
LS.PX.DOW.M.4	0.021109	0.021113	0.015869	0.016131	0.026112	0.03108	0.020415	0.018509	0.028561	0.037548	0.028176	0.03829	0.029209	0.035264	0.021444	0.029899	0.010857	0.018518	0.042356	0.032268	0.005882	0.008864	0	0.001558	0.000894	0.001537	0.001509	0.002949	0.004179	0.001789	0.018238	0	0.001761	0	0	0	0.001788	0.001676	0.018876	0	0.037103	0	0.004841	0.001335	0	0	0	0.001649	0.00357	0	0.028997	0.027158	0.038076	0.031195	0.023245	0.032551	0.020614	0.016904	0.020086	0.012885	0.027558	0.01171	0.019557	0.022926	0.019504	0.020119	0	0	0.02177	0.023424	0.024553	0.023951	0.026765	0.033983	0.03086	0.023086	0.025438	0.030594	0.030927	0.02389	0.035355	0.021804	0.029926	0.023256	0.042337	0.024729	0.025369	0.018269	0.029234	0.019429	0.029933	0.011724	0.021752	0.031863	0.027173	0.028964	0.025022	0.019664	0.028207	0.020147	0.031602	0.018922	0.031203	0.035538	0.023113	0.027509	0.02813	0.027477	0.01524	0.027865	0.032249	0.031348	0.019147	0.037208	0.007757	0.031688	0.024823	0.017261	0.02106	0.025102	0.024242	0.033712	0.030122	0.024192	0.019539	0.027625	0.022413	0.0198	0.024467	0.030203	0.02582	0.025636	0.025965	0.027605	0.024891	0.023539	0.022983	0.028154	0.019184	0.029671	0.017792	0.018241	0.028008	0.016574	0.022665	0.040047	0.02562	0.019992	0.030211	0.034815	0.026672	0.024391	0.026599	0.028645	0	0.01238	0.033668	0.01625	0.036188	0.021749	0.03	0.042978	0.032772	0.030673	0.03247	0.04004	0.02676	0.016608	0.034865	0.037624	0.036666	0.001537	0.002891	0.001785	0.003214	0.019311	0.040608	0.025581	0.016576	0.014685	0.045508	0.029984	0.018598	0.022415
LS.PX.ENC.M.2	0.029241	0.026599	0.015124	0.013488	0.03073	0.039392	0.021869	0.024144	0.041276	0.028893	0.022259	0.026909	0.027627	0.02858	0.026222	0.028521	0.026338	0.026719	0.03877	0.033794	0.002013	0.005702	0	0	0	0	0	0	0.000839	0	0.013381	0	0	0	0	0	0	0	0.015215	0	0.036389	0	0	0	0	0	0	0	0	0	0.021873	0.033625	0.032352	0.0203	0.024684	0.029799	0.030511	0.018105	0.022603	0.014776	0.02168	0.012744	0.023998	0.025121	0.029766	0.021477	0.001649	0	0.025029	0.025065	0.021617	0.020214	0.034088	0.036462	0.026461	0.015691	0.027406	0.030458	0.038756	0.021115	0.04783	0.028079	0.021114	0.023933	0.05016	0.017248	0.030897	0.026027	0.032019	0.029626	0.027756	0.013558	0.02445	0.033418	0.031948	0.029151	0.025506	0.023587	0.028432	0.025173	0.026498	0.021486	0.041259	0.029952	0.024741	0.027895	0.038794	0.039414	0.016787	0.029176	0.026421	0.025229	0.024135	0.036435	0.003994	0.016305	0.022792	0.014463	0.022468	0.038658	0.032057	0.035212	0.031655	0.026403	0.022785	0.027929	0.027551	0.020843	0.02171	0.028975	0.025598	0.027931	0.018017	0.030558	0.025421	0.027889	0.027911	0.026797	0.027766	0.032685	0.028574	0.013089	0.033302	0.01146	0.018441	0.04018	0.030661	0.022933	0.031819	0.035753	0.032768	0.023405	0.022123	0.016341	0.01238	0	0.027244	0.009334	0.038139	0.015853	0.027078	0.028898	0.03094	0.029087	0.020832	0.032685	0.016424	0.012936	0.02242	0.029311	0.024309	0	0	0	0	0.017071	0.03359	0.02434	0.01346	0.00464	0.028506	0.025744	0.017621	0.018155
LS.PX.ENC.M.4	0.135244	0.144685	0.099595	0.03072	0.15062	0.122697	0.137258	0.117227	0.124442	0.100047	0.097607	0.141828	0.116377	0.132038	0.037753	0.159515	0.100639	0.032801	0.152209	0.067648	0.006396	0.017266	0	0.003354	0.001663	0	0.004527	0.003325	0.006548	0.000783	0.04107	0	0	0.001453	0.001565	0	0.000887	0.001778	0.074342	0.004639	0.151583	0.001565	0.002905	0.001565	0	0.002124	0	0.002627	0.001789	0.002683	0.036543	0.13345	0.165414	0.098555	0.129064	0.153663	0.127906	0.01715	0.117472	0.049767	0.069428	0.035204	0.109347	0.137763	0.116895	0.110112	0.002565	0.004326	0.075567	0.061313	0.055225	0.126228	0.139983	0.11114	0.117903	0.091907	0.10524	0.083376	0.143478	0.122061	0.122908	0.075768	0.124304	0.131551	0.165799	0.089438	0.125493	0.121789	0.069514	0.10297	0.111702	0.025752	0.07282	0.155845	0.10813	0.114902	0.114745	0.091121	0.110277	0.131401	0.102812	0.068032	0.120317	0.132705	0.10405	0.131862	0.127375	0.123636	0.085804	0.122986	0.125637	0.108543	0.064757	0.111993	0.004946	0.042242	0.046771	0.026696	0.112811	0.140753	0.066657	0.133863	0.078264	0.135222	0.109786	0.118152	0.089754	0.053138	0.10614	0.135664	0.090896	0.137102	0.099863	0.16056	0.113427	0.055675	0.104786	0.115661	0.083338	0.157091	0.105508	0.114813	0.10597	0.085496	0.133559	0.141438	0.065082	0.108491	0.107098	0.123404	0.100587	0.06629	0.050992	0.049441	0.033668	0.027244	0	0.032925	0.122642	0.042186	0.130936	0.16327	0.0734	0.110225	0.134424	0.124397	0.069635	0.03168	0.088829	0.136478	0.084132	0.00123	0.004666	0.005695	0	0.047743	0.091059	0.071863	0.035693	0.026256	0.095486	0.059761	0.065526	0.052864
LS.PX.ENC.M.5	0.022566	0.027049	0.015033	0.017545	0.027273	0.023192	0.024502	0.009271	0.030183	0.023105	0.033463	0.031799	0.032085	0.023241	0.024116	0.028891	0.012752	0.013351	0.027573	0.027828	0.006141	0.010948	0.001314	0.001342	0.0026	0.001509	0.001118	0.003466	0.007131	0.002627	0.016665	0	0.001787	0	0.001789	0	0.002679	0.001676	0.01089	0	0.038395	0.002404	0.003518	0.000894	0	0	0.001565	0.000867	0.005293	0.001787	0.020281	0.026994	0.026839	0.031198	0.026168	0.021682	0.022952	0.013509	0.027629	0.015727	0.020956	0.014429	0.017401	0.026566	0.022613	0.031746	0	0.002848	0.024119	0.021396	0.017084	0.02339	0.026011	0.030078	0.026701	0.019377	0.027594	0.023042	0.02285	0.023855	0.025626	0.019103	0.026202	0.020116	0.043073	0.022867	0.042206	0.017618	0.030813	0.024297	0.018904	0.00538	0.021656	0.03195	0.034779	0.035913	0.02061	0.021767	0.025467	0.024817	0.024059	0.018071	0.028274	0.03004	0.025718	0.026579	0.023727	0.02704	0.013037	0.020819	0.027018	0.029179	0.018982	0.031265	0.007613	0.026277	0.020113	0.016714	0.016154	0.023454	0.017238	0.03048	0.02498	0.030282	0.023495	0.034067	0.019874	0.019949	0.021116	0.029712	0.025068	0.022258	0.030435	0.027293	0.027731	0.020959	0.020322	0.020732	0.018724	0.023403	0.021293	0.011993	0.024462	0.012502	0.017704	0.032343	0.02461	0.021449	0.024055	0.034688	0.023289	0.025468	0.029055	0.017853	0.01625	0.009334	0.032925	0	0.030538	0.021327	0.024129	0.036459	0.029556	0.029947	0.024108	0.041788	0.019583	0.014717	0.023224	0.0414	0.02615	0.003269	0.003298	0.00173	0.001453	0.019932	0.031318	0.023228	0.016746	0.016081	0.038941	0.024572	0.020744	0.027037
LS.PX.LAP.M.1	0.150171	0.153025	0.11708	0.026142	0.167727	0.111212	0.122561	0.129802	0.112255	0.108955	0.094444	0.146184	0.120749	0.144491	0.042297	0.14978	0.109664	0.028137	0.152524	0.062426	0.00777	0.014781	0.001118	0.000447	0.001118	0.001565	0.001565	0.002458	0.009225	0.002905	0.04548	0	0	0.001726	0.001775	0	0.00218	0.001675	0.090875	0.000894	0.166231	0.002613	0.001118	0	0	0	0.002229	0.001564	0.004318	0.002206	0.042419	0.125304	0.150658	0.098278	0.136377	0.152656	0.142782	0.018073	0.136924	0.047315	0.070052	0.031416	0.121786	0.132406	0.111605	0.134923	0.001564	0.004864	0.072153	0.063709	0.051135	0.133035	0.166542	0.101887	0.135023	0.10099	0.105549	0.077086	0.164632	0.136633	0.150864	0.062235	0.119398	0.142072	0.191011	0.067021	0.116132	0.132962	0.06371	0.092924	0.129748	0.018484	0.071455	0.14539	0.101356	0.100749	0.127394	0.083698	0.094521	0.144153	0.086687	0.066221	0.13451	0.147272	0.104704	0.149699	0.118121	0.118757	0.103441	0.129197	0.124076	0.101639	0.045859	0.115098	0.00544	0.050133	0.040759	0.018328	0.11002	0.155665	0.06927	0.137697	0.074555	0.141724	0.120278	0.115835	0.084092	0.051066	0.117686	0.122801	0.093072	0.135747	0.094732	0.155729	0.116478	0.051119	0.120063	0.126103	0.064665	0.181584	0.091284	0.117416	0.118532	0.122075	0.12477	0.164027	0.063642	0.111674	0.121205	0.141086	0.111241	0.07088	0.053451	0.039431	0.036188	0.038139	0.122642	0.030538	0	0.044242	0.119324	0.146152	0.061439	0.140652	0.124194	0.172969	0.065803	0.034551	0.081741	0.129848	0.098498	0.003325	0.00609	0.006595	0.001759	0.047207	0.094696	0.070699	0.026906	0.024741	0.107018	0.068138	0.06531	0.046059
LS.PX.LAP.M.2	0.04094	0.031247	0.023385	0.023198	0.034897	0.029515	0.038522	0.023882	0.03728	0.037966	0.030608	0.042777	0.045345	0.031581	0.022046	0.036223	0.029423	0.015586	0.041702	0.039987	0.004332	0.011434	0	0.003648	0.001286	0.001649	0.003379	0.002571	0.006576	0.000894	0.019739	0	0.003466	0.000447	0	0	0	0.001663	0.01949	0.001314	0.054828	0.00345	0.002627	0.001118	0	0	0.003068	0.002554	0.004304	0.003092	0.025879	0.045561	0.047641	0.032459	0.026784	0.037046	0.031787	0.017052	0.025855	0.015344	0.016407	0.012783	0.02929	0.033527	0.029179	0.03283	0	0.001719	0.025123	0.022613	0.032572	0.029279	0.039107	0.042139	0.029997	0.016947	0.0392	0.029765	0.038478	0.034246	0.044174	0.030868	0.026564	0.03456	0.04862	0.040451	0.03749	0.033104	0.039423	0.033433	0.035256	0.01156	0.037473	0.039986	0.045173	0.038256	0.029015	0.022569	0.023443	0.038591	0.036574	0.033654	0.038047	0.0363	0.032729	0.0291	0.030236	0.03549	0.020217	0.038281	0.035694	0.042431	0.025006	0.0358	0.011735	0.023493	0.027364	0.01788	0.034132	0.043166	0.027679	0.045855	0.029507	0.033444	0.034994	0.038925	0.035307	0.02134	0.02738	0.048625	0.04401	0.032292	0.029201	0.041439	0.039463	0.028015	0.03005	0.034937	0.035992	0.036599	0.030453	0.02809	0.027114	0.026025	0.032589	0.050864	0.031675	0.02285	0.030623	0.041708	0.03271	0.02917	0.039832	0.027144	0.021749	0.015853	0.042186	0.021327	0.044242	0	0.040374	0.035269	0.040661	0.034653	0.035718	0.041028	0.023209	0.021243	0.033015	0.044054	0.035541	0.004548	0.007357	0.006832	0.001649	0.027391	0.043224	0.030229	0.023225	0.020911	0.051653	0.031772	0.029427	0.033565
LS.PX.MAN.M.1	0.13718	0.166965	0.133064	0.024108	0.188	0.110651	0.154711	0.141586	0.136968	0.107702	0.103388	0.166315	0.135687	0.147825	0.034581	0.166461	0.138473	0.019175	0.170804	0.067935	0.008188	0.022921	0	0.006006	0.002348	0.002641	0.003969	0.002907	0.011476	0.005548	0.04458	0.00218	0.00443	0.004792	0.001118	0.003238	0.005646	0.004468	0.11752	0.004694	0.170327	0.002963	0.004584	0.002851	0	0.004023	0.003074	0.00088	0.003088	0	0.047395	0.146784	0.189206	0.091985	0.161756	0.19056	0.157548	0.01676	0.146131	0.047203	0.063128	0.03118	0.145516	0.148753	0.128391	0.156657	0.007854	0.003962	0.079348	0.083228	0.05455	0.146055	0.160434	0.10685	0.147947	0.10771	0.099305	0.082521	0.167375	0.156971	0.162506	0.078309	0.14314	0.150552	0.192474	0.065736	0.127097	0.152713	0.070412	0.12039	0.161843	0.020416	0.06983	0.150083	0.099395	0.106557	0.159003	0.080632	0.115595	0.173154	0.097295	0.05352	0.139499	0.14205	0.126842	0.167291	0.139638	0.115392	0.114139	0.148419	0.143834	0.124069	0.068362	0.131455	0	0.040894	0.036748	0.026378	0.134053	0.201784	0.058722	0.155444	0.076215	0.155713	0.13512	0.117112	0.100323	0.057428	0.132265	0.163261	0.111401	0.144457	0.102842	0.168118	0.148639	0.041748	0.14153	0.135645	0.075261	0.203552	0.12012	0.147136	0.129712	0.13524	0.126194	0.172116	0.063561	0.129295	0.129298	0.15946	0.107796	0.074998	0.047777	0.042479	0.03	0.027078	0.130936	0.024129	0.119324	0.040374	0	0.170478	0.077797	0.149058	0.119618	0.192006	0.062637	0.026516	0.069198	0.136787	0.07779	0.00088	0.00218	0.004331	0	0.04212	0.097497	0.058186	0.028162	0.016933	0.105588	0.051257	0.066085	0.042193
LS.PX.MAN.M.2	0.200161	0.217326	0.172075	0.035341	0.230876	0.151613	0.196052	0.198083	0.152518	0.12814	0.129896	0.186522	0.164203	0.224325	0.050703	0.21994	0.193191	0.029216	0.217691	0.077906	0.008244	0.022276	0.001342	0.003798	0.001286	0.003459	0.003046	0.001901	0.01195	0.003459	0.057851	0.002124	0.001341	0	0.004947	0.001785	0.003323	0.003875	0.160032	0.002906	0.214592	0.003354	0.007162	0.004305	0.000671	0.002851	0.003549	0.000894	0.009468	0.003242	0.054239	0.176821	0.238655	0.109535	0.223386	0.250494	0.214022	0.02208	0.200677	0.054457	0.091969	0.043687	0.206152	0.193223	0.17021	0.182493	0.003578	0.001957	0.09589	0.094823	0.07048	0.2017	0.220657	0.127732	0.202573	0.16891	0.139828	0.106642	0.241968	0.199496	0.208734	0.084212	0.198205	0.204739	0.24464	0.087484	0.160866	0.199854	0.093892	0.15175	0.205481	0.02368	0.09107	0.19919	0.130033	0.146748	0.191024	0.095188	0.145631	0.197144	0.122381	0.065128	0.163857	0.202474	0.158195	0.234218	0.167021	0.132711	0.160578	0.201875	0.181157	0.154738	0.081719	0.156236	0.006006	0.050789	0.050327	0.026937	0.187603	0.268358	0.080516	0.208013	0.091442	0.199989	0.147094	0.140876	0.121196	0.058291	0.173948	0.194899	0.127312	0.194672	0.144829	0.243849	0.172283	0.060459	0.205015	0.195599	0.092729	0.266933	0.142439	0.199728	0.165952	0.19486	0.169942	0.1858	0.087779	0.163711	0.166465	0.187741	0.139364	0.074138	0.05269	0.060125	0.042978	0.028898	0.16327	0.036459	0.146152	0.035269	0.170478	0	0.088496	0.174282	0.173126	0.226274	0.075281	0.041803	0.090321	0.196794	0.112416	0.003124	0.003005	0.001453	0.001782	0.057909	0.092708	0.073634	0.034777	0.032665	0.12813	0.061766	0.077609	0.047994
LS.PX.MAN.M.3	0.072315	0.075628	0.049736	0.029039	0.090209	0.063076	0.066141	0.060056	0.077441	0.064127	0.067226	0.085652	0.079882	0.074889	0.037519	0.075936	0.064593	0.030541	0.080464	0.051165	0.005925	0.013151	0	0.002229	0.002124	0.000447	0.000894	0.002222	0.004179	0.000783	0.033071	0	0	0	0	0.000783	0.001314	0	0.042937	0.000671	0.090832	0.002236	0.003899	0.001677	0	0.001118	0.000783	0	0.00318	0.00178	0.044397	0.067957	0.093259	0.06086	0.069308	0.078538	0.07019	0.02392	0.06584	0.033435	0.039583	0.029525	0.067926	0.0681	0.073259	0.071841	0.003047	0	0.039132	0.057545	0.044894	0.071674	0.083464	0.078786	0.072058	0.051214	0.079603	0.046013	0.080141	0.069904	0.075464	0.051009	0.06395	0.070631	0.07984	0.049539	0.069918	0.061155	0.059703	0.068183	0.072205	0.018185	0.049566	0.07082	0.06026	0.067938	0.059829	0.040511	0.066139	0.072639	0.053526	0.046483	0.071069	0.066974	0.05801	0.077702	0.083081	0.060596	0.047542	0.064321	0.060868	0.063956	0.038813	0.070678	0.008766	0.033347	0.038471	0.024326	0.060206	0.086297	0.048247	0.075356	0.053139	0.077162	0.058549	0.07056	0.060128	0.042271	0.070483	0.071943	0.055404	0.074751	0.048307	0.071321	0.079695	0.041257	0.064647	0.070141	0.055914	0.094679	0.049218	0.051584	0.057057	0.050991	0.066365	0.093751	0.043835	0.065686	0.060845	0.091331	0.063475	0.038249	0.040273	0.038173	0.032772	0.03094	0.0734	0.029556	0.061439	0.040661	0.077797	0.088496	0	0.07038	0.06647	0.079886	0.046846	0.036128	0.052127	0.084656	0.055133	0.002234	0.004177	0.001747	0.000447	0.034958	0.075579	0.04327	0.022721	0.029663	0.069284	0.048956	0.042245	0.04723
LS.PX.MAN.M.4	0.166104	0.174932	0.139733	0.020776	0.186601	0.117284	0.160445	0.151375	0.137478	0.096994	0.117331	0.157169	0.144866	0.161557	0.035319	0.172681	0.148894	0.020948	0.175014	0.061448	0.005839	0.012529	0	0.003173	0.001342	0.00088	0.003131	0.002348	0.013109	0.003904	0.056323	0	0	0.000894	0.003103	0	0.00176	0.001733	0.115419	0.001558	0.173327	0.004234	0.006009	0.001565	0	0	0.003535	0.002565	0.008006	0.004458	0.041684	0.154934	0.185032	0.104179	0.159162	0.192329	0.167146	0.017987	0.159738	0.049776	0.074679	0.033142	0.144366	0.144427	0.135539	0.153838	0.004122	0.003466	0.077958	0.071491	0.056835	0.150849	0.194161	0.103804	0.153641	0.12482	0.111353	0.078125	0.191269	0.151629	0.171422	0.066169	0.152735	0.171448	0.196671	0.073878	0.133136	0.156615	0.072001	0.116495	0.157866	0.027746	0.071659	0.171297	0.102037	0.110225	0.134195	0.082571	0.105164	0.160222	0.098897	0.062077	0.144128	0.173853	0.128965	0.187989	0.148301	0.108805	0.121405	0.155107	0.157439	0.119221	0.064372	0.137643	0.00559	0.036413	0.04231	0.024443	0.139404	0.203555	0.069661	0.155456	0.070261	0.171651	0.115252	0.112944	0.094312	0.051931	0.133288	0.158095	0.115647	0.165976	0.108293	0.188065	0.143423	0.037639	0.139485	0.140367	0.08433	0.214122	0.104643	0.157075	0.129606	0.145215	0.148999	0.170908	0.067218	0.12517	0.139902	0.139481	0.117306	0.064466	0.043565	0.044632	0.030673	0.029087	0.110225	0.029947	0.140652	0.034653	0.149058	0.174282	0.07038	0	0.162482	0.16844	0.054028	0.039172	0.075762	0.143009	0.078987	0.004221	0.007372	0.004792	0.001761	0.044896	0.079007	0.063823	0.028354	0.020502	0.0988	0.048302	0.063868	0.043692
LS.PX.MAN.M.5	0.161025	0.188605	0.139888	0.019895	0.190169	0.12943	0.156084	0.164633	0.137281	0.102337	0.096216	0.162419	0.123779	0.17026	0.0349	0.175508	0.156124	0.019889	0.187176	0.053276	0.002124	0.016746	0.001342	0.002432	0	0.003462	0.003799	0.00123	0.008129	0.00123	0.043848	0.002124	0.001341	0	0.001789	0.001785	0.001621	0.000447	0.116931	0.003995	0.187263	0	0.003508	0.004249	0.000671	0.002739	0.002459	0.002442	0.004514	0.001314	0.032857	0.14972	0.187634	0.085188	0.168542	0.197197	0.16648	0.015038	0.168528	0.049282	0.0649	0.030801	0.15627	0.140103	0.133334	0.146068	0.005798	0.00218	0.071112	0.063372	0.043548	0.158803	0.176884	0.102389	0.160297	0.124967	0.107523	0.069577	0.189411	0.168471	0.162056	0.065921	0.157177	0.171494	0.188137	0.063782	0.131206	0.151384	0.068836	0.128465	0.17094	0.019616	0.0679	0.16605	0.100048	0.110818	0.149667	0.093144	0.120952	0.17581	0.093093	0.049992	0.134824	0.150756	0.133706	0.189103	0.14704	0.117753	0.127552	0.14719	0.143257	0.118675	0.069461	0.131018	0.0064	0.034673	0.027655	0.018351	0.149938	0.215889	0.060881	0.155429	0.068363	0.15943	0.126339	0.122778	0.109198	0.039358	0.14493	0.154654	0.112139	0.167169	0.121067	0.187216	0.138094	0.047742	0.165833	0.152285	0.058963	0.213473	0.121452	0.166121	0.123418	0.146414	0.126372	0.182664	0.062973	0.161869	0.137001	0.161409	0.122316	0.065517	0.054561	0.036795	0.03247	0.020832	0.134424	0.024108	0.124194	0.035718	0.119618	0.173126	0.06647	0.162482	0	0.199411	0.05594	0.028159	0.078574	0.135729	0.085423	0.002624	0.003741	0.005493	0.001338	0.041093	0.086056	0.054243	0.021903	0.020927	0.101789	0.047721	0.062222	0.037128
LS.PX.MON.U.2	0.208698	0.220048	0.18121	0.024263	0.239156	0.16534	0.197585	0.194496	0.156185	0.144894	0.148075	0.200169	0.165462	0.216029	0.039336	0.222475	0.179796	0.01839	0.234738	0.061822	0.007575	0.018131	0	0.002236	0.001453	0.001338	0.003284	0.003173	0.01049	0.002564	0.05665	0	0.001453	0.000447	0.003489	0	0.001286	0.00313	0.143523	0	0.203301	0.005129	0.003326	0.001705	0	0.001621	0.003483	0	0.005002	0.002152	0.038439	0.186322	0.242853	0.122564	0.216119	0.233692	0.188847	0.023551	0.215365	0.049163	0.088555	0.039448	0.184262	0.18152	0.170333	0.185223	0.00327	0.002068	0.097007	0.07904	0.065805	0.210195	0.215431	0.124008	0.196623	0.148649	0.143332	0.094609	0.245089	0.186187	0.214995	0.084105	0.182114	0.213456	0.240147	0.088818	0.149478	0.19421	0.071046	0.148006	0.195765	0.020629	0.081955	0.22194	0.139367	0.146959	0.165894	0.101398	0.126343	0.201016	0.123594	0.073935	0.165796	0.183493	0.160792	0.226684	0.181814	0.144291	0.150226	0.1865	0.161127	0.157802	0.073796	0.155904	0.005031	0.043952	0.048129	0.027298	0.180895	0.24698	0.084358	0.201005	0.085341	0.20163	0.15514	0.151927	0.119684	0.056159	0.170762	0.183108	0.125414	0.194583	0.13782	0.232507	0.166617	0.050069	0.184131	0.183023	0.094065	0.255691	0.144863	0.20675	0.152671	0.190349	0.193893	0.225273	0.079766	0.153023	0.185891	0.170274	0.143653	0.085097	0.063014	0.046942	0.04004	0.032685	0.124397	0.041788	0.172969	0.041028	0.192006	0.226274	0.079886	0.16844	0.199411	0	0.07732	0.041432	0.094039	0.188401	0.097973	0.00268	0.003906	0.003017	0.001787	0.055791	0.102726	0.088889	0.036334	0.02481	0.114869	0.068186	0.084387	0.05359
